Cuenca/Litoral;Estrato menor;Estrato;Sitio desembarco;Método de pesca;mes;Epoca;Sitio_Metodo_Mes;Cuartil_inf;Cuartil_sup
Caribe;Caribe Central;Caribe central;Las Flores;Palangre o espinel de superficie;10;No patrón;Las Flores_Palangre o espinel de superficie_10;0;96
Caribe;Caribe Central;Caribe central;Las Flores;Palangre o espinel de superficie;11;No patrón;Las Flores_Palangre o espinel de superficie_11;0;96
Caribe;Caribe Central;Caribe central;Las Flores;Palangre o espinel de superficie;12;No patrón;Las Flores_Palangre o espinel de superficie_12;0;96
Caribe;Caribe Central;Caribe central;Las Flores;Red de cerco;9;No patrón;Las Flores_Red de cerco_9;0;53
Caribe;Caribe Central;Caribe central;Las Flores;Red de cerco;10;No patrón;Las Flores_Red de cerco_10;0;53
Caribe;Caribe Central;Caribe central;Las Flores;Red de cerco;11;No patrón;Las Flores_Red de cerco_11;0;53
Caribe;Caribe Central;Caribe central;Las Flores;Red de enmalle de deriva marina;1;No patrón;Las Flores_Red de enmalle de deriva marina_1;13;192
Caribe;Caribe Central;Caribe central;Las Flores;Red de enmalle de deriva marina;2;No patrón;Las Flores_Red de enmalle de deriva marina_2;13;192
Caribe;Caribe Central;Caribe central;Las Flores;Red de enmalle de deriva marina;3;No patrón;Las Flores_Red de enmalle de deriva marina_3;13;192
Caribe;Caribe Central;Caribe central;Las Flores;Red de enmalle de deriva marina;4;No patrón;Las Flores_Red de enmalle de deriva marina_4;13;192
Caribe;Caribe Central;Caribe central;Las Flores;Red de enmalle de deriva marina;5;No patrón;Las Flores_Red de enmalle de deriva marina_5;13;192
Caribe;Caribe Central;Caribe central;Las Flores;Red de enmalle de deriva marina;6;No patrón;Las Flores_Red de enmalle de deriva marina_6;13;192
Caribe;Caribe Central;Caribe central;Las Flores;Red de enmalle de deriva marina;7;No patrón;Las Flores_Red de enmalle de deriva marina_7;13;192
Caribe;Caribe Central;Caribe central;Las Flores;Red de enmalle de deriva marina;8;No patrón;Las Flores_Red de enmalle de deriva marina_8;13;192
Caribe;Caribe Central;Caribe central;Las Flores;Red de enmalle de deriva marina;9;No patrón;Las Flores_Red de enmalle de deriva marina_9;13;192
Caribe;Caribe Central;Caribe central;Las Flores;Red de enmalle de deriva marina;10;No patrón;Las Flores_Red de enmalle de deriva marina_10;13;192
Caribe;Caribe Central;Caribe central;Las Flores;Red de enmalle de deriva marina;11;No patrón;Las Flores_Red de enmalle de deriva marina_11;13;192
Caribe;Caribe Central;Caribe central;Las Flores;Red de enmalle de deriva marina;12;No patrón;Las Flores_Red de enmalle de deriva marina_12;13;192
Caribe;Caribe Central;Caribe central;Las Flores;Red de enmalle fija marina;1;No patrón;Las Flores_Red de enmalle fija marina_1;6;222
Caribe;Caribe Central;Caribe central;Las Flores;Red de enmalle fija marina;2;No patrón;Las Flores_Red de enmalle fija marina_2;6;222
Caribe;Caribe Central;Caribe central;Las Flores;Red de enmalle fija marina;3;No patrón;Las Flores_Red de enmalle fija marina_3;6;222
Caribe;Caribe Central;Caribe central;Las Flores;Red de enmalle fija marina;4;No patrón;Las Flores_Red de enmalle fija marina_4;6;222
Caribe;Caribe Central;Caribe central;Las Flores;Red de enmalle fija marina;5;No patrón;Las Flores_Red de enmalle fija marina_5;6;222
Caribe;Caribe Central;Caribe central;Las Flores;Red de enmalle fija marina;6;No patrón;Las Flores_Red de enmalle fija marina_6;6;222
Caribe;Caribe Central;Caribe central;Las Flores;Red de enmalle fija marina;7;No patrón;Las Flores_Red de enmalle fija marina_7;6;222
Caribe;Caribe Central;Caribe central;Las Flores;Red de enmalle fija marina;8;No patrón;Las Flores_Red de enmalle fija marina_8;6;222
Caribe;Caribe Central;Caribe central;Las Flores;Red de enmalle fija marina;9;No patrón;Las Flores_Red de enmalle fija marina_9;6;222
Caribe;Caribe Central;Caribe central;Las Flores;Red de enmalle fija marina;10;No patrón;Las Flores_Red de enmalle fija marina_10;6;222
Caribe;Caribe Central;Caribe central;Las Flores;Red de enmalle fija marina;11;No patrón;Las Flores_Red de enmalle fija marina_11;6;222
Caribe;Caribe Central;Caribe central;Las Flores;Red de enmalle fija marina;12;No patrón;Las Flores_Red de enmalle fija marina_12;6;222
Caribe;Caribe Central;Caribe central;Tajamar Occidental;Atarraya;7;No patrón;Tajamar Occidental_Atarraya_7;2;122
Caribe;Caribe Central;Caribe central;Tajamar Occidental;Atarraya;11;No patrón;Tajamar Occidental_Atarraya_11;2;122
Caribe;Caribe Central;Caribe central;Tajamar Occidental;Atarraya;12;No patrón;Tajamar Occidental_Atarraya_12;2;122
Caribe;Caribe Central;Caribe central;Tajamar Occidental;Chinchorro marino;11;No patrón;Tajamar Occidental_Chinchorro marino_11;490;490
Caribe;Caribe Central;Caribe central;Tajamar Occidental;Línea de mano;2;No patrón;Tajamar Occidental_Línea de mano_2;0;18
Caribe;Caribe Central;Caribe central;Tajamar Occidental;Línea de mano;3;No patrón;Tajamar Occidental_Línea de mano_3;0;18
Caribe;Caribe Central;Caribe central;Tajamar Occidental;Línea de mano;4;No patrón;Tajamar Occidental_Línea de mano_4;0;18
Caribe;Caribe Central;Caribe central;Tajamar Occidental;Línea de mano;5;No patrón;Tajamar Occidental_Línea de mano_5;0;18
Caribe;Caribe Central;Caribe central;Tajamar Occidental;Línea de mano;7;No patrón;Tajamar Occidental_Línea de mano_7;0;18
Caribe;Caribe Central;Caribe central;Tajamar Occidental;Línea de mano;8;No patrón;Tajamar Occidental_Línea de mano_8;0;18
Caribe;Caribe Central;Caribe central;Tajamar Occidental;Línea de mano;9;No patrón;Tajamar Occidental_Línea de mano_9;0;18
Caribe;Caribe Central;Caribe central;Tajamar Occidental;Línea de mano;10;No patrón;Tajamar Occidental_Línea de mano_10;0;18
Caribe;Caribe Central;Caribe central;Tajamar Occidental;Línea de mano;11;No patrón;Tajamar Occidental_Línea de mano_11;0;18
Caribe;Caribe Central;Caribe central;Tajamar Occidental;Línea de mano;12;No patrón;Tajamar Occidental_Línea de mano_12;0;18
Caribe;Caribe Central;Caribe central;Tajamar Occidental;Línea de mano cometa;1;No patrón;Tajamar Occidental_Línea de mano cometa_1;0;21
Caribe;Caribe Central;Caribe central;Tajamar Occidental;Línea de mano cometa;2;No patrón;Tajamar Occidental_Línea de mano cometa_2;0;21
Caribe;Caribe Central;Caribe central;Tajamar Occidental;Línea de mano cometa;3;No patrón;Tajamar Occidental_Línea de mano cometa_3;0;21
Caribe;Caribe Central;Caribe central;Tajamar Occidental;Línea de mano cometa;4;No patrón;Tajamar Occidental_Línea de mano cometa_4;0;21
Caribe;Caribe Central;Caribe central;Tajamar Occidental;Línea de mano cometa;5;No patrón;Tajamar Occidental_Línea de mano cometa_5;0;21
Caribe;Caribe Central;Caribe central;Tajamar Occidental;Línea de mano cometa;6;No patrón;Tajamar Occidental_Línea de mano cometa_6;0;21
Caribe;Caribe Central;Caribe central;Tajamar Occidental;Línea de mano cometa;7;No patrón;Tajamar Occidental_Línea de mano cometa_7;0;21
Caribe;Caribe Central;Caribe central;Tajamar Occidental;Línea de mano cometa;8;No patrón;Tajamar Occidental_Línea de mano cometa_8;0;21
Caribe;Caribe Central;Caribe central;Tajamar Occidental;Línea de mano cometa;9;No patrón;Tajamar Occidental_Línea de mano cometa_9;0;21
Caribe;Caribe Central;Caribe central;Tajamar Occidental;Línea de mano cometa;10;No patrón;Tajamar Occidental_Línea de mano cometa_10;0;21
Caribe;Caribe Central;Caribe central;Tajamar Occidental;Línea de mano cometa;11;No patrón;Tajamar Occidental_Línea de mano cometa_11;0;21
Caribe;Caribe Central;Caribe central;Tajamar Occidental;Línea de mano cometa;12;No patrón;Tajamar Occidental_Línea de mano cometa_12;0;21
Caribe;Caribe Central;Caribe central;Tajamar Occidental;Línea de mano correteo curricán o trolling;5;No patrón;Tajamar Occidental_Línea de mano correteo curricán o trolling_5;0;20
Caribe;Caribe Central;Caribe central;Tajamar Occidental;Línea de mano correteo curricán o trolling;7;No patrón;Tajamar Occidental_Línea de mano correteo curricán o trolling_7;0;20
Caribe;Caribe Central;Caribe central;Tajamar Occidental;Línea de mano correteo curricán o trolling;8;No patrón;Tajamar Occidental_Línea de mano correteo curricán o trolling_8;0;20
Caribe;Caribe Central;Caribe central;Tajamar Occidental;Línea de mano correteo curricán o trolling;9;No patrón;Tajamar Occidental_Línea de mano correteo curricán o trolling_9;0;20
Caribe;Caribe Central;Caribe central;Tajamar Occidental;Línea de mano correteo curricán o trolling;10;No patrón;Tajamar Occidental_Línea de mano correteo curricán o trolling_10;0;20
Caribe;Caribe Central;Caribe central;Tajamar Occidental;Línea de mano correteo curricán o trolling;11;No patrón;Tajamar Occidental_Línea de mano correteo curricán o trolling_11;0;20
Caribe;Caribe Central;Caribe central;Tajamar Occidental;Palangre o espinel de fondo;7;No patrón;Tajamar Occidental_Palangre o espinel de fondo_7;2;2
Caribe;Caribe Central;Caribe central;Tajamar Occidental;Red de enmalle de deriva marina;1;No patrón;Tajamar Occidental_Red de enmalle de deriva marina_1;4;72
Caribe;Caribe Central;Caribe central;Tajamar Occidental;Red de enmalle de deriva marina;2;No patrón;Tajamar Occidental_Red de enmalle de deriva marina_2;4;72
Caribe;Caribe Central;Caribe central;Tajamar Occidental;Red de enmalle de deriva marina;3;No patrón;Tajamar Occidental_Red de enmalle de deriva marina_3;4;72
Caribe;Caribe Central;Caribe central;Tajamar Occidental;Red de enmalle de deriva marina;4;No patrón;Tajamar Occidental_Red de enmalle de deriva marina_4;4;72
Caribe;Caribe Central;Caribe central;Tajamar Occidental;Red de enmalle de deriva marina;5;No patrón;Tajamar Occidental_Red de enmalle de deriva marina_5;4;72
Caribe;Caribe Central;Caribe central;Tajamar Occidental;Red de enmalle de deriva marina;6;No patrón;Tajamar Occidental_Red de enmalle de deriva marina_6;4;72
Caribe;Caribe Central;Caribe central;Tajamar Occidental;Red de enmalle de deriva marina;7;No patrón;Tajamar Occidental_Red de enmalle de deriva marina_7;4;72
Caribe;Caribe Central;Caribe central;Tajamar Occidental;Red de enmalle de deriva marina;8;No patrón;Tajamar Occidental_Red de enmalle de deriva marina_8;4;72
Caribe;Caribe Central;Caribe central;Tajamar Occidental;Red de enmalle de deriva marina;9;No patrón;Tajamar Occidental_Red de enmalle de deriva marina_9;4;72
Caribe;Caribe Central;Caribe central;Tajamar Occidental;Red de enmalle de deriva marina;10;No patrón;Tajamar Occidental_Red de enmalle de deriva marina_10;4;72
Caribe;Caribe Central;Caribe central;Tajamar Occidental;Red de enmalle de deriva marina;11;No patrón;Tajamar Occidental_Red de enmalle de deriva marina_11;4;72
Caribe;Caribe Central;Caribe central;Tajamar Occidental;Red de enmalle de deriva marina;12;No patrón;Tajamar Occidental_Red de enmalle de deriva marina_12;4;72
Caribe;Caribe Central;Caribe central;Tajamar Occidental;Red de enmalle fija marina;5;No patrón;Tajamar Occidental_Red de enmalle fija marina_5;5;113
Caribe;Caribe Central;Caribe central;Tajamar Occidental;Red de enmalle fija marina;6;No patrón;Tajamar Occidental_Red de enmalle fija marina_6;5;113
Caribe;Caribe Central;Caribe central;Tajamar Occidental;Red de enmalle fija marina;7;No patrón;Tajamar Occidental_Red de enmalle fija marina_7;5;113
Caribe;Caribe Central;Caribe central;Tajamar Occidental;Red de enmalle fija marina;8;No patrón;Tajamar Occidental_Red de enmalle fija marina_8;5;113
Caribe;Caribe Central;Caribe central;Tajamar Occidental;Red de enmalle fija marina;9;No patrón;Tajamar Occidental_Red de enmalle fija marina_9;5;113
Caribe;Caribe Central;Caribe central;Tajamar Occidental;Red de enmalle fija marina;10;No patrón;Tajamar Occidental_Red de enmalle fija marina_10;5;113
Caribe;Caribe Central;Caribe central;Tajamar Occidental;Red de enmalle fija marina;11;No patrón;Tajamar Occidental_Red de enmalle fija marina_11;5;113
Caribe;Caribe Central;Caribe central;Tajamar Occidental;Red de enmalle fija marina;12;No patrón;Tajamar Occidental_Red de enmalle fija marina_12;5;113
Caribe;Caribe Central;Golfo de Salamanca;Barrio Abajo (Ciénaga);Atarraya;5;No patrón;Barrio Abajo (Ciénaga)_Atarraya_5;0;1
Caribe;Caribe Central;Golfo de Salamanca;Barrio Abajo (Ciénaga);Atarraya;6;No patrón;Barrio Abajo (Ciénaga)_Atarraya_6;0;1
Caribe;Caribe Central;Golfo de Salamanca;Barrio Abajo (Ciénaga);Chinchorro marino;6;No patrón;Barrio Abajo (Ciénaga)_Chinchorro marino_6;53;98
Caribe;Caribe Central;Golfo de Salamanca;Barrio Abajo (Ciénaga);Chinchorro marino;10;No patrón;Barrio Abajo (Ciénaga)_Chinchorro marino_10;53;98
Caribe;Caribe Central;Golfo de Salamanca;Barrio Abajo (Ciénaga);Línea de mano;6;No patrón;Barrio Abajo (Ciénaga)_Línea de mano_6;5;5
Caribe;Caribe Central;Golfo de Salamanca;Barrio Abajo (Ciénaga);Palangre o espinel de fondo;1;No patrón;Barrio Abajo (Ciénaga)_Palangre o espinel de fondo_1;3;46
Caribe;Caribe Central;Golfo de Salamanca;Barrio Abajo (Ciénaga);Palangre o espinel de fondo;3;No patrón;Barrio Abajo (Ciénaga)_Palangre o espinel de fondo_3;3;46
Caribe;Caribe Central;Golfo de Salamanca;Barrio Abajo (Ciénaga);Palangre o espinel de fondo;4;No patrón;Barrio Abajo (Ciénaga)_Palangre o espinel de fondo_4;3;46
Caribe;Caribe Central;Golfo de Salamanca;Barrio Abajo (Ciénaga);Palangre o espinel de fondo;5;No patrón;Barrio Abajo (Ciénaga)_Palangre o espinel de fondo_5;3;46
Caribe;Caribe Central;Golfo de Salamanca;Barrio Abajo (Ciénaga);Palangre o espinel de fondo;6;No patrón;Barrio Abajo (Ciénaga)_Palangre o espinel de fondo_6;3;46
Caribe;Caribe Central;Golfo de Salamanca;Barrio Abajo (Ciénaga);Palangre o espinel de fondo;7;No patrón;Barrio Abajo (Ciénaga)_Palangre o espinel de fondo_7;3;46
Caribe;Caribe Central;Golfo de Salamanca;Barrio Abajo (Ciénaga);Palangre o espinel de fondo;8;No patrón;Barrio Abajo (Ciénaga)_Palangre o espinel de fondo_8;3;46
Caribe;Caribe Central;Golfo de Salamanca;Barrio Abajo (Ciénaga);Palangre o espinel de fondo;9;No patrón;Barrio Abajo (Ciénaga)_Palangre o espinel de fondo_9;3;46
Caribe;Caribe Central;Golfo de Salamanca;Barrio Abajo (Ciénaga);Palangre o espinel de fondo;10;No patrón;Barrio Abajo (Ciénaga)_Palangre o espinel de fondo_10;3;46
Caribe;Caribe Central;Golfo de Salamanca;Barrio Abajo (Ciénaga);Palangre o espinel de fondo;11;No patrón;Barrio Abajo (Ciénaga)_Palangre o espinel de fondo_11;3;46
Caribe;Caribe Central;Golfo de Salamanca;Barrio Abajo (Ciénaga);Palangre o espinel de fondo;12;No patrón;Barrio Abajo (Ciénaga)_Palangre o espinel de fondo_12;3;46
Caribe;Caribe Central;Golfo de Salamanca;Barrio Abajo (Ciénaga);Red de arrastre artesanal o changa;1;No patrón;Barrio Abajo (Ciénaga)_Red de arrastre artesanal o changa_1;3;44
Caribe;Caribe Central;Golfo de Salamanca;Barrio Abajo (Ciénaga);Red de arrastre artesanal o changa;2;No patrón;Barrio Abajo (Ciénaga)_Red de arrastre artesanal o changa_2;3;44
Caribe;Caribe Central;Golfo de Salamanca;Barrio Abajo (Ciénaga);Red de arrastre artesanal o changa;3;No patrón;Barrio Abajo (Ciénaga)_Red de arrastre artesanal o changa_3;3;44
Caribe;Caribe Central;Golfo de Salamanca;Barrio Abajo (Ciénaga);Red de arrastre artesanal o changa;4;No patrón;Barrio Abajo (Ciénaga)_Red de arrastre artesanal o changa_4;3;44
Caribe;Caribe Central;Golfo de Salamanca;Barrio Abajo (Ciénaga);Red de arrastre artesanal o changa;5;No patrón;Barrio Abajo (Ciénaga)_Red de arrastre artesanal o changa_5;3;44
Caribe;Caribe Central;Golfo de Salamanca;Barrio Abajo (Ciénaga);Red de arrastre artesanal o changa;6;No patrón;Barrio Abajo (Ciénaga)_Red de arrastre artesanal o changa_6;3;44
Caribe;Caribe Central;Golfo de Salamanca;Barrio Abajo (Ciénaga);Red de arrastre artesanal o changa;7;No patrón;Barrio Abajo (Ciénaga)_Red de arrastre artesanal o changa_7;3;44
Caribe;Caribe Central;Golfo de Salamanca;Barrio Abajo (Ciénaga);Red de arrastre artesanal o changa;8;No patrón;Barrio Abajo (Ciénaga)_Red de arrastre artesanal o changa_8;3;44
Caribe;Caribe Central;Golfo de Salamanca;Barrio Abajo (Ciénaga);Red de arrastre artesanal o changa;9;No patrón;Barrio Abajo (Ciénaga)_Red de arrastre artesanal o changa_9;3;44
Caribe;Caribe Central;Golfo de Salamanca;Barrio Abajo (Ciénaga);Red de arrastre artesanal o changa;10;No patrón;Barrio Abajo (Ciénaga)_Red de arrastre artesanal o changa_10;3;44
Caribe;Caribe Central;Golfo de Salamanca;Barrio Abajo (Ciénaga);Red de arrastre artesanal o changa;11;No patrón;Barrio Abajo (Ciénaga)_Red de arrastre artesanal o changa_11;3;44
Caribe;Caribe Central;Golfo de Salamanca;Barrio Abajo (Ciénaga);Red de arrastre artesanal o changa;12;No patrón;Barrio Abajo (Ciénaga)_Red de arrastre artesanal o changa_12;3;44
Caribe;Caribe Central;Golfo de Salamanca;Barrio Abajo (Ciénaga);Red de enmalle camaronera;6;No patrón;Barrio Abajo (Ciénaga)_Red de enmalle camaronera_6;0;0
Caribe;Caribe Central;Golfo de Salamanca;Barrio Abajo (Ciénaga);Red de enmalle de encierro marina;1;No patrón;Barrio Abajo (Ciénaga)_Red de enmalle de encierro marina_1;0;280
Caribe;Caribe Central;Golfo de Salamanca;Barrio Abajo (Ciénaga);Red de enmalle de encierro marina;2;No patrón;Barrio Abajo (Ciénaga)_Red de enmalle de encierro marina_2;0;280
