Cuenca/Litoral;Grupo de especie;Formato;Especie;Nombre venacular;Forma de presentación
Atrato;Peces;PezOseo;Pseudopimelodus sp. 1;Bagre sapo;Eviscerado enhielado
Atrato;Peces;PezOseo;Pseudopimelodus sp. 1;Bagre sapo;Eviscerado fresco
Atrato;Peces;PezOseo;Rhamdia guatemalensis;Guabina;Entero
Atrato;Peces;PezOseo;Rhamdia guatemalensis;Guabina;Entero fresco
Atrato;Peces;PezOseo;Rhamdia guatemalensis;Guabina;Eviscerado
Atrato;Peces;PezOseo;Rhamdia guatemalensis;Guabina;Eviscerado fresco
Atrato;Peces;PezOseo;Rhonciscus crocro;Comegrano;Entero
Atrato;Peces;PezOseo;Rhonciscus crocro;Comegrano;Eviscerado
Atrato;Peces;PezOseo;Sciades proops;Chivo mozo;Entero
Atrato;Peces;PezOseo;Sciades proops;Chivo mozo;Eviscerado
Atrato;Peces;PezOseo;Spatuloricaria atratoensis;Guacuco palo;Entero
Atrato;Peces;PezOseo;Spatuloricaria atratoensis;Guacuco palo;Entero fresco
Atrato;Peces;PezOseo;Sternopygus aequilabiatus;Mayupa;Entero
Atrato;Peces;PezOseo;Sternopygus aequilabiatus;Mayupa;Entero fresco
Atrato;Peces;PezOseo;Sternopygus aequilabiatus;Mayupa;Eviscerado
Atrato;Peces;PezOseo;Sternopygus aequilabiatus;Mayupa;Eviscerado fresco
Atrato;Peces;PezOseo;Sturisomatichthys panamensis;Palito pitero, Alcalde chuzo, Raspacanoa, Policía;Entero fresco
Atrato;Peces;PezOseo;Trachelyopterus fisheri;Perico;Entero fresco
Magdalena;Peces;PezOseo;Abramites eques;Abramites del Magdalena;Entero
Magdalena;Peces;PezOseo;Abramites eques;Abramites del Magdalena;Entero fresco
Magdalena;Peces;PezOseo;Abramites eques;Abramites del Magdalena;Eviscerado enhielado
Magdalena;Peces;PezOseo;Abramites eques;Abramites del Magdalena;Eviscerado fresco
Magdalena;Peces;PezOseo;Ageneiosus pardalis;Doncella;Entero
Magdalena;Peces;PezOseo;Ageneiosus pardalis;Doncella;Entero enhielado
Magdalena;Peces;PezOseo;Ageneiosus pardalis;Doncella;Entero fresco
Magdalena;Peces;PezOseo;Ageneiosus pardalis;Doncella;Eviscerado
Magdalena;Peces;PezOseo;Ageneiosus pardalis;Doncella;Eviscerado con gónada
Magdalena;Peces;PezOseo;Ageneiosus pardalis;Doncella;Eviscerado enhielado
Magdalena;Peces;PezOseo;Ageneiosus pardalis;Doncella;Eviscerado fresco
Magdalena;Peces;PezOseo;Andinoacara latifrons;Mojarra azulera, Cabeza de piedra;Entero
Magdalena;Peces;PezOseo;Andinoacara latifrons;Mojarra azulera, Cabeza de piedra;Entero enhielado
Magdalena;Peces;PezOseo;Andinoacara latifrons;Mojarra azulera, Cabeza de piedra;Entero fresco
Magdalena;Peces;PezOseo;Andinoacara latifrons;Mojarra azulera, Cabeza de piedra;Eviscerado
Magdalena;Peces;PezOseo;Apteronotus mariae;Pejechucho;Entero enhielado
Magdalena;Peces;PezOseo;Astronotus ocellatus;Oscar;Eviscerado enhielado
Magdalena;Peces;PezOseo;Brycon amazonicus;Sábalo;Eviscerado enhielado
Magdalena;Peces;PezOseo;Brycon moorei;Dorada;Entero
Magdalena;Peces;PezOseo;Brycon moorei;Dorada;Entero enhielado
Magdalena;Peces;PezOseo;Brycon moorei;Dorada;Entero fresco
Magdalena;Peces;PezOseo;Brycon moorei;Dorada;Eviscerado
Magdalena;Peces;PezOseo;Brycon moorei;Dorada;Eviscerado enhielado
Magdalena;Peces;PezOseo;Brycon moorei;Dorada;Eviscerado fresco
Magdalena;Peces;PezOseo;Brycon rubricauda;Sábalo;Eviscerado enhielado
Magdalena;Peces;PezOseo;Brycon rubricauda;Sábalo;Eviscerado fresco
Magdalena;Peces;PezOseo;Caquetaia kraussii;Mojarra amarilla;Entero
Magdalena;Peces;PezOseo;Caquetaia kraussii;Mojarra amarilla;Entero congelado
Magdalena;Peces;PezOseo;Caquetaia kraussii;Mojarra amarilla;Entero enhielado
Magdalena;Peces;PezOseo;Caquetaia kraussii;Mojarra amarilla;Entero fresco
Magdalena;Peces;PezOseo;Caquetaia kraussii;Mojarra amarilla;Eviscerado
Magdalena;Peces;PezOseo;Caquetaia kraussii;Mojarra amarilla;Eviscerado enhielado
Magdalena;Peces;PezOseo;Caquetaia kraussii;Mojarra amarilla;Eviscerado fresco
Magdalena;Peces;PezOseo;Centrochir crocodili;Mata caimán;Entero enhielado
Magdalena;Peces;PezOseo;Centrochir crocodili;Mata caimán;Entero fresco
Magdalena;Peces;PezOseo;Centrochir crocodili;Mata caimán;Eviscerado fresco
Magdalena;Peces;PezOseo;Centropomus undecimalis;Róbalo;Eviscerado enhielado
Magdalena;Peces;PezOseo;Centropomus undecimalis;Róbalo;Eviscerado fresco
Magdalena;Peces;PezOseo;Chaetostoma brevilabiatum;Cucha jetona;Entero fresco
Magdalena;Peces;PezOseo;Chaetostoma brevilabiatum;Cucha jetona;Eviscerado enhielado
Magdalena;Peces;PezOseo;Chaetostoma brevilabiatum;Cucha jetona;Eviscerado fresco
Magdalena;Peces;PezOseo;Chaetostoma milesi;Cucha pecosa;Entero fresco
Magdalena;Peces;PezOseo;Chaetostoma milesi;Cucha pecosa;Eviscerado enhielado
Magdalena;Peces;PezOseo;Colossoma macropomum;Cachama negra;Entero
Magdalena;Peces;PezOseo;Colossoma macropomum;Cachama negra;Entero enhielado
Magdalena;Peces;PezOseo;Colossoma macropomum;Cachama negra;Entero fresco
Magdalena;Peces;PezOseo;Colossoma macropomum;Cachama negra;Eviscerado
Magdalena;Peces;PezOseo;Colossoma macropomum;Cachama negra;Eviscerado enhielado
Magdalena;Peces;PezOseo;Colossoma macropomum;Cachama negra;Eviscerado fresco
Magdalena;Peces;PezOseo;Coptodon rendalli;Buchona;Eviscerado enhielado
Magdalena;Peces;PezOseo;Crossoloricaria variegata;Zapatero sp;Entero fresco
Magdalena;Peces;PezOseo;Ctenolucius hujeta;Agujeta;Entero enhielado
Magdalena;Peces;PezOseo;Ctenolucius hujeta;Agujeta;Entero fresco
Magdalena;Peces;PezOseo;Ctenolucius hujeta;Agujeta;Eviscerado enhielado
Magdalena;Peces;PezOseo;Ctenolucius hujeta;Agujeta;Eviscerado fresco
Magdalena;Peces;PezOseo;Curimata mivartii;Vizcaína;Entero
Magdalena;Peces;PezOseo;Curimata mivartii;Vizcaína;Entero enhielado
Magdalena;Peces;PezOseo;Curimata mivartii;Vizcaína;Entero fresco
Magdalena;Peces;PezOseo;Curimata mivartii;Vizcaína;Eviscerado
Magdalena;Peces;PezOseo;Curimata mivartii;Vizcaína;Eviscerado enhielado
Magdalena;Peces;PezOseo;Curimata mivartii;Vizcaína;Eviscerado fresco
Magdalena;Peces;PezOseo;Cynopotamus magdalenae;Chango;Entero
Magdalena;Peces;PezOseo;Cynopotamus magdalenae;Chango;Entero enhielado
Magdalena;Peces;PezOseo;Cynopotamus magdalenae;Chango;Entero fresco
Magdalena;Peces;PezOseo;Cynopotamus magdalenae;Chango;Eviscerado
Magdalena;Peces;PezOseo;Cynopotamus magdalenae;Chango;Eviscerado enhielado
Magdalena;Peces;PezOseo;Cynopotamus magdalenae;Chango;Eviscerado fresco
Magdalena;Peces;PezOseo;Cyphocharax magdalenae;Pincho;Entero
Magdalena;Peces;PezOseo;Cyphocharax magdalenae;Pincho;Entero congelado
Magdalena;Peces;PezOseo;Cyphocharax magdalenae;Pincho;Entero enhielado
Magdalena;Peces;PezOseo;Cyphocharax magdalenae;Pincho;Entero fresco
Magdalena;Peces;PezOseo;Cyphocharax magdalenae;Pincho;Eviscerado
Magdalena;Peces;PezOseo;Cyphocharax magdalenae;Pincho;Eviscerado con gónada
Magdalena;Peces;PezOseo;Cyphocharax magdalenae;Pincho;Eviscerado enhielado
Magdalena;Peces;PezOseo;Cyphocharax magdalenae;Pincho;Eviscerado fresco
Magdalena;Peces;PezOseo;Dasyloricaria filamentosa;Raspacanoa;Entero
Magdalena;Peces;PezOseo;Dasyloricaria filamentosa;Raspacanoa;Entero fresco
Magdalena;Peces;PezOseo;Dasyloricaria filamentosa;Raspacanoa;Eviscerado
Magdalena;Peces;PezOseo;Dasyloricaria filamentosa;Raspacanoa;Eviscerado enhielado
Magdalena;Peces;PezOseo;Eigenmannia humboldtii;Amprea;Entero
Magdalena;Peces;PezOseo;Eigenmannia sp.;Cuchillo transparente;Entero enhielado
Magdalena;Peces;PezOseo;Eigenmannia sp.;Cuchillo transparente;Entero fresco
Magdalena;Peces;PezOseo;Eigenmannia sp.;Cuchillo transparente;Eviscerado enhielado
Magdalena;Peces;PezOseo;Geophagus steindachneri;Jorobada Mula Mojarra Hacha  Cocheja  Mojarra banqueta  Frentona;Entero enhielado
Magdalena;Peces;PezOseo;Geophagus steindachneri;Jorobada Mula Mojarra Hacha  Cocheja  Mojarra banqueta  Frentona;Entero fresco
Magdalena;Peces;PezOseo;Geophagus steindachneri;Jorobada Mula Mojarra Hacha  Cocheja  Mojarra banqueta  Frentona;Eviscerado enhielado
Magdalena;Peces;PezOseo;Geophagus steindachneri;Jorobada Mula Mojarra Hacha  Cocheja  Mojarra banqueta  Frentona;Eviscerado fresco
Magdalena;Peces;PezOseo;Gilbertolus alatus;Cachas;Entero enhielado
Magdalena;Peces;PezOseo;Gilbertolus alatus;Cachas;Entero fresco
Magdalena;Peces;PezOseo;Gilbertolus alatus;Cachas;Eviscerado fresco
Magdalena;Peces;PezOseo;Hoplias malabaricus;Moncholo;Entero
Magdalena;Peces;PezOseo;Hoplias malabaricus;Moncholo;Entero enhielado
Magdalena;Peces;PezOseo;Hoplias malabaricus;Moncholo;Entero fresco
Magdalena;Peces;PezOseo;Hoplias malabaricus;Moncholo;Eviscerado
Magdalena;Peces;PezOseo;Hoplias malabaricus;Moncholo;Eviscerado con gónada
Magdalena;Peces;PezOseo;Hoplias malabaricus;Moncholo;Eviscerado enhielado
Magdalena;Peces;PezOseo;Hoplias malabaricus;Moncholo;Eviscerado fresco
Magdalena;Peces;PezOseo;Hypostomus hondae;Coroncoro Cucha;Entero enhielado
Magdalena;Peces;PezOseo;Hypostomus hondae;Coroncoro Cucha;Entero fresco
Magdalena;Peces;PezOseo;Hypostomus hondae;Coroncoro Cucha;Eviscerado enhielado
Magdalena;Peces;PezOseo;Hypostomus hondae;Coroncoro Cucha;Eviscerado fresco
Magdalena;Peces;PezOseo;Hypostomus niceforoi;Hypostomo de piedra;Entero fresco
Magdalena;Peces;PezOseo;Hypostomus niceforoi;Hypostomo de piedra;Eviscerado enhielado
Magdalena;Peces;PezOseo;Hypostomus sp. 2;Coroncoro;Entero enhielado
Magdalena;Peces;PezOseo;Hypostomus sp. 2;Coroncoro;Eviscerado enhielado
Magdalena;Peces;PezOseo;Hypostomus sp. 2;Coroncoro;Eviscerado fresco
Magdalena;Peces;PezOseo;Ichthyoelephas longirostris;Pataló;Entero enhielado
Magdalena;Peces;PezOseo;Ichthyoelephas longirostris;Pataló;Entero fresco
Magdalena;Peces;PezOseo;Ichthyoelephas longirostris;Pataló;Eviscerado
Magdalena;Peces;PezOseo;Ichthyoelephas longirostris;Pataló;Eviscerado enhielado
Magdalena;Peces;PezOseo;Ichthyoelephas longirostris;Pataló;Eviscerado fresco
Magdalena;Peces;PezOseo;Isorineloricaria tenuicauda;Zapatero;Entero
Magdalena;Peces;PezOseo;Isorineloricaria tenuicauda;Zapatero;Entero enhielado
Magdalena;Peces;PezOseo;Isorineloricaria tenuicauda;Zapatero;Entero fresco
Magdalena;Peces;PezOseo;Isorineloricaria tenuicauda;Zapatero;Eviscerado
Magdalena;Peces;PezOseo;Isorineloricaria tenuicauda;Zapatero;Eviscerado enhielado
Magdalena;Peces;PezOseo;Isorineloricaria tenuicauda;Zapatero;Eviscerado fresco
Magdalena;Peces;PezOseo;Kronoheros umbrifer;Mojarra negra;Entero fresco
Magdalena;Peces;PezOseo;Kronoheros umbrifer;Mojarra negra;Eviscerado enhielado
Magdalena;Peces;PezOseo;Lasiancistrus caucanus;Boca manteca boca pelúa;Entero fresco
Magdalena;Peces;PezOseo;Lasiancistrus caucanus;Boca manteca boca pelúa;Eviscerado enhielado
Magdalena;Peces;PezOseo;Leporellus vittatus;Corunta;Eviscerado enhielado
Magdalena;Peces;PezOseo;Leporellus vittatus;Corunta;Eviscerado fresco
Magdalena;Peces;PezOseo;Loricariichthys brunneus;Chapín negro;Entero enhielado
Magdalena;Peces;PezOseo;Loricariichthys brunneus;Chapín negro;Entero fresco
Magdalena;Peces;PezOseo;Loricariichthys brunneus;Chapín negro;Eviscerado enhielado
Magdalena;Peces;PezOseo;Loricariichthys brunneus;Chapín negro;Eviscerado fresco
Magdalena;Peces;PezOseo;Megaleporinus muyscorum;Moino;Entero
Magdalena;Peces;PezOseo;Megaleporinus muyscorum;Moino;Entero enhielado
Magdalena;Peces;PezOseo;Megaleporinus muyscorum;Moino;Entero fresco
Magdalena;Peces;PezOseo;Megaleporinus muyscorum;Moino;Eviscerado
Magdalena;Peces;PezOseo;Megaleporinus muyscorum;Moino;Eviscerado enhielado
Magdalena;Peces;PezOseo;Megaleporinus muyscorum;Moino;Eviscerado fresco
Magdalena;Peces;PezOseo;Megalops atlanticus;Sábalo;Entero enhielado
Magdalena;Peces;PezOseo;Megalops atlanticus;Sábalo;Entero fresco
Magdalena;Peces;PezOseo;Megalops atlanticus;Sábalo;Eviscerado
Magdalena;Peces;PezOseo;Megalops atlanticus;Sábalo;Eviscerado enhielado
Magdalena;Peces;PezOseo;Megalops atlanticus;Sábalo;Eviscerado fresco
Magdalena;Peces;PezOseo;Mugil incilis;Lisa rayada;Entero enhielado
Magdalena;Peces;PezOseo;Notarius bonillai;Bagre de rio;Entero enhielado
Magdalena;Peces;PezOseo;Notarius bonillai;Bagre de rio;Entero fresco
Magdalena;Peces;PezOseo;Notarius bonillai;Bagre de rio;Eviscerado fresco
Magdalena;Peces;PezOseo;Oreochromis niloticus;Mojarra lora;Entero
Magdalena;Peces;PezOseo;Oreochromis niloticus;Mojarra lora;Entero enhielado
Magdalena;Peces;PezOseo;Oreochromis niloticus;Mojarra lora;Entero fresco
Magdalena;Peces;PezOseo;Oreochromis niloticus;Mojarra lora;Eviscerado
Magdalena;Peces;PezOseo;Oreochromis niloticus;Mojarra lora;Eviscerado con gónada
Magdalena;Peces;PezOseo;Oreochromis niloticus;Mojarra lora;Eviscerado enhielado
Magdalena;Peces;PezOseo;Oreochromis niloticus;Mojarra lora;Eviscerado fresco
Magdalena;Peces;PezOseo;Oreochromis spp.;Mojarra roja, Tilapia;Eviscerado enhielado
Magdalena;Peces;PezOseo;Oreochromis spp.;Mojarra roja, Tilapia;Eviscerado fresco
Magdalena;Peces;PezOseo;Panaque cochliodon;Coroncoro;Entero enhielado
Magdalena;Peces;PezOseo;Panaque cochliodon;Coroncoro;Entero fresco
Magdalena;Peces;PezOseo;Panaque cochliodon;Coroncoro;Eviscerado
Magdalena;Peces;PezOseo;Panaque cochliodon;Coroncoro;Eviscerado enhielado
Magdalena;Peces;PezOseo;Panaque cochliodon;Coroncoro;Eviscerado fresco
Magdalena;Peces;PezOseo;Pangasianodon hypophthalmus;Basa;Entero enhielado
Magdalena;Peces;PezOseo;Pangasianodon hypophthalmus;Basa;Entero fresco
Magdalena;Peces;PezOseo;Pangasianodon hypophthalmus;Basa;Eviscerado enhielado
Magdalena;Peces;PezOseo;Pangasianodon hypophthalmus;Basa;Eviscerado fresco
Magdalena;Peces;PezOseo;Piaractus brachypomus;Cachama blanca;Entero
Magdalena;Peces;PezOseo;Piaractus brachypomus;Cachama blanca;Entero enhielado
Magdalena;Peces;PezOseo;Piaractus brachypomus;Cachama blanca;Entero fresco
Magdalena;Peces;PezOseo;Piaractus brachypomus;Cachama blanca;Eviscerado
Magdalena;Peces;PezOseo;Piaractus brachypomus;Cachama blanca;Eviscerado enhielado
Magdalena;Peces;PezOseo;Piaractus brachypomus;Cachama blanca;Eviscerado fresco
Magdalena;Peces;PezOseo;Pimelodus grosskopfii;Capaz;Entero
Magdalena;Peces;PezOseo;Pimelodus grosskopfii;Capaz;Entero enhielado
Magdalena;Peces;PezOseo;Pimelodus grosskopfii;Capaz;Entero fresco
Magdalena;Peces;PezOseo;Pimelodus grosskopfii;Capaz;Eviscerado
Magdalena;Peces;PezOseo;Pimelodus grosskopfii;Capaz;Eviscerado congelado
Magdalena;Peces;PezOseo;Pimelodus grosskopfii;Capaz;Eviscerado enhielado
Magdalena;Peces;PezOseo;Pimelodus grosskopfii;Capaz;Eviscerado fresco
Magdalena;Peces;PezOseo;Pimelodus yuma;Nicuro;Entero
Magdalena;Peces;PezOseo;Pimelodus yuma;Nicuro;Entero enhielado
Magdalena;Peces;PezOseo;Pimelodus yuma;Nicuro;Entero fresco
Magdalena;Peces;PezOseo;Pimelodus yuma;Nicuro;Eviscerado
Magdalena;Peces;PezOseo;Pimelodus yuma;Nicuro;Eviscerado con gónada
Magdalena;Peces;PezOseo;Pimelodus yuma;Nicuro;Eviscerado enhielado
Magdalena;Peces;PezOseo;Pimelodus yuma;Nicuro;Eviscerado fresco
Magdalena;Peces;PezOseo;Plagioscion magdalenae;Pacora;Entero
Magdalena;Peces;PezOseo;Plagioscion magdalenae;Pacora;Entero enhielado
Magdalena;Peces;PezOseo;Plagioscion magdalenae;Pacora;Entero fresco
Magdalena;Peces;PezOseo;Plagioscion magdalenae;Pacora;Eviscerado
Magdalena;Peces;PezOseo;Plagioscion magdalenae;Pacora;Eviscerado con gónada
Magdalena;Peces;PezOseo;Plagioscion magdalenae;Pacora;Eviscerado enhielado
Magdalena;Peces;PezOseo;Plagioscion magdalenae;Pacora;Eviscerado fresco
Magdalena;Rayas;Tiburon/Raya;Potamotrygon magdalenae;Raya;Entero
Magdalena;Rayas;Tiburon/Raya;Potamotrygon magdalenae;Raya;Entero enhielado
Magdalena;Rayas;Tiburon/Raya;Potamotrygon magdalenae;Raya;Entero fresco
Magdalena;Rayas;Tiburon/Raya;Potamotrygon magdalenae;Raya;Eviscerado
Magdalena;Rayas;Tiburon/Raya;Potamotrygon magdalenae;Raya;Eviscerado enhielado
Magdalena;Rayas;Tiburon/Raya;Potamotrygon magdalenae;Raya;Eviscerado fresco
Magdalena;Peces;PezOseo;Prochilodus magdalenae;Bocachico;Entero
Magdalena;Peces;PezOseo;Prochilodus magdalenae;Bocachico;Entero congelado
Magdalena;Peces;PezOseo;Prochilodus magdalenae;Bocachico;Entero enhielado
Magdalena;Peces;PezOseo;Prochilodus magdalenae;Bocachico;Entero fresco
Magdalena;Peces;PezOseo;Prochilodus magdalenae;Bocachico;Eviscerado
Magdalena;Peces;PezOseo;Prochilodus magdalenae;Bocachico;Eviscerado con gónada
Magdalena;Peces;PezOseo;Prochilodus magdalenae;Bocachico;Eviscerado congelado
Magdalena;Peces;PezOseo;Prochilodus magdalenae;Bocachico;Eviscerado enhielado
Magdalena;Peces;PezOseo;Prochilodus magdalenae;Bocachico;Eviscerado fresco
Magdalena;Peces;PezOseo;Pseudopimelodus atricaudus;Pejesapo;Entero
Magdalena;Peces;PezOseo;Pseudopimelodus atricaudus;Pejesapo;Entero enhielado
Magdalena;Peces;PezOseo;Pseudopimelodus atricaudus;Pejesapo;Entero fresco
Magdalena;Peces;PezOseo;Pseudopimelodus atricaudus;Pejesapo;Eviscerado
Magdalena;Peces;PezOseo;Pseudopimelodus atricaudus;Pejesapo;Eviscerado enhielado
Magdalena;Peces;PezOseo;Pseudopimelodus atricaudus;Pejesapo;Eviscerado fresco
Magdalena;Peces;PezOseo;Pseudopimelodus magnus;Tucunare;Entero fresco
Magdalena;Peces;PezOseo;Pseudopimelodus magnus;Tucunare;Eviscerado enhielado
Magdalena;Peces;PezOseo;Pseudopimelodus magnus;Tucunare;Eviscerado fresco
Magdalena;Peces;PezOseo;Pseudoplatystoma magdaleniatum;Bagre rayado;Entero
Magdalena;Peces;PezOseo;Pseudoplatystoma magdaleniatum;Bagre rayado;Entero enhielado
Magdalena;Peces;PezOseo;Pseudoplatystoma magdaleniatum;Bagre rayado;Entero fresco
Magdalena;Peces;PezOseo;Pseudoplatystoma magdaleniatum;Bagre rayado;Eviscerado
Magdalena;Peces;PezOseo;Pseudoplatystoma magdaleniatum;Bagre rayado;Eviscerado con gónada
Magdalena;Peces;PezOseo;Pseudoplatystoma magdaleniatum;Bagre rayado;Eviscerado congelado
Magdalena;Peces;PezOseo;Pseudoplatystoma magdaleniatum;Bagre rayado;Eviscerado enhielado
Magdalena;Peces;PezOseo;Pseudoplatystoma magdaleniatum;Bagre rayado;Eviscerado fresco
Magdalena;Peces;PezOseo;Pterygoplichthys pardalis;Cucha;Entero
Magdalena;Peces;PezOseo;Pterygoplichthys pardalis;Cucha;Entero enhielado
Magdalena;Peces;PezOseo;Pterygoplichthys pardalis;Cucha;Entero fresco
Magdalena;Peces;PezOseo;Pterygoplichthys pardalis;Cucha;Eviscerado enhielado
Magdalena;Peces;PezOseo;Pterygoplichthys pardalis;Cucha;Eviscerado fresco
Magdalena;Peces;PezOseo;Pterygoplichthys undecimalis;Coroncoro;Entero
Magdalena;Peces;PezOseo;Pterygoplichthys undecimalis;Coroncoro;Entero enhielado
Magdalena;Peces;PezOseo;Pterygoplichthys undecimalis;Coroncoro;Entero fresco
Magdalena;Peces;PezOseo;Pterygoplichthys undecimalis;Coroncoro;Eviscerado
Magdalena;Peces;PezOseo;Pterygoplichthys undecimalis;Coroncoro;Eviscerado enhielado
Magdalena;Peces;PezOseo;Pterygoplichthys undecimalis;Coroncoro;Eviscerado fresco
Magdalena;Peces;PezOseo;Rhamdia guatemalensis;Guabina;Entero enhielado
Magdalena;Peces;PezOseo;Rhamdia guatemalensis;Guabina;Entero fresco
Magdalena;Peces;PezOseo;Rhamdia guatemalensis;Guabina;Eviscerado
Magdalena;Peces;PezOseo;Rhamdia guatemalensis;Guabina;Eviscerado enhielado
Magdalena;Peces;PezOseo;Rhamdia guatemalensis;Guabina;Eviscerado fresco
Magdalena;Peces;PezOseo;Roeboides dayi;Boquiancha;Entero enhielado
Magdalena;Peces;PezOseo;Roeboides dayi;Boquiancha;Entero fresco
Magdalena;Peces;PezOseo;Roeboides dayi;Boquiancha;Eviscerado fresco
Magdalena;Peces;PezOseo;Salminus affinis;Picúa;Entero
Magdalena;Peces;PezOseo;Salminus affinis;Picúa;Entero enhielado
Magdalena;Peces;PezOseo;Salminus affinis;Picúa;Entero fresco
Magdalena;Peces;PezOseo;Salminus affinis;Picúa;Eviscerado
Magdalena;Peces;PezOseo;Salminus affinis;Picúa;Eviscerado enhielado
Magdalena;Peces;PezOseo;Salminus affinis;Picúa;Eviscerado fresco
Magdalena;Peces;PezOseo;Sorubim cuspicaudus;Blanquillo;Entero
Magdalena;Peces;PezOseo;Sorubim cuspicaudus;Blanquillo;Entero enhielado
Magdalena;Peces;PezOseo;Sorubim cuspicaudus;Blanquillo;Entero fresco
Magdalena;Peces;PezOseo;Sorubim cuspicaudus;Blanquillo;Eviscerado
Magdalena;Peces;PezOseo;Sorubim cuspicaudus;Blanquillo;Eviscerado con gónada
Magdalena;Peces;PezOseo;Sorubim cuspicaudus;Blanquillo;Eviscerado enhielado
Magdalena;Peces;PezOseo;Sorubim cuspicaudus;Blanquillo;Eviscerado fresco
Magdalena;Peces;PezOseo;Spatuloricaria fimbriata;Caitolé;Entero
Magdalena;Peces;PezOseo;Spatuloricaria fimbriata;Caitolé;Entero fresco
Magdalena;Peces;PezOseo;Spatuloricaria gymnogaster;Zapatero;Entero fresco
Magdalena;Peces;PezOseo;Spatuloricaria gymnogaster;Zapatero;Eviscerado
Magdalena;Peces;PezOseo;Spatuloricaria gymnogaster;Zapatero;Eviscerado enhielado
Magdalena;Peces;PezOseo;Spatuloricaria gymnogaster;Zapatero;Eviscerado fresco
Magdalena;Peces;PezOseo;Sternopygus aequilabiatus;Mayupa;Entero
Magdalena;Peces;PezOseo;Sternopygus aequilabiatus;Mayupa;Entero enhielado
Magdalena;Peces;PezOseo;Sternopygus aequilabiatus;Mayupa;Entero fresco
Magdalena;Peces;PezOseo;Sternopygus aequilabiatus;Mayupa;Eviscerado
Magdalena;Peces;PezOseo;Sternopygus aequilabiatus;Mayupa;Eviscerado enhielado
Magdalena;Peces;PezOseo;Sternopygus aequilabiatus;Mayupa;Eviscerado fresco
Magdalena;Peces;PezOseo;Trachelyopterus insignis;Cachegua;Entero
Magdalena;Peces;PezOseo;Trachelyopterus insignis;Cachegua;Entero enhielado
Magdalena;Peces;PezOseo;Trachelyopterus insignis;Cachegua;Entero fresco
Magdalena;Peces;PezOseo;Trachelyopterus insignis;Cachegua;Eviscerado
Magdalena;Peces;PezOseo;Trachelyopterus insignis;Cachegua;Eviscerado con gónada
Magdalena;Peces;PezOseo;Trachelyopterus insignis;Cachegua;Eviscerado enhielado
Magdalena;Peces;PezOseo;Trachelyopterus insignis;Cachegua;Eviscerado fresco
