Cuenca/Litoral;Grupo de especie;Formato;Especie;Nombre venacular;Categoría comercial
Caribe;Peces;PezOseo;Hyporhamphus spp.;Agujeta blanca;Grande
Caribe;Peces;PezOseo;Hyporthodus flavolimbatus;Mero aletiamarillo;Grande
Caribe;Peces;PezOseo;Hyporthodus flavolimbatus;Mero aletiamarillo;Mediano
Caribe;Peces;PezOseo;Hyporthodus flavolimbatus;Mero aletiamarillo;Pequeño
Caribe;Peces;PezOseo;Hyporthodus nigritus;Mero negro;Grande
Caribe;Peces;PezOseo;Hyporthodus nigritus;Mero negro;Mediano
Caribe;Peces;PezOseo;Hyporthodus nigritus;Mero negro;Pequeño
Caribe;Peces;PezOseo;Hyporthodus nigritus;Mero negro;Revuelto
Caribe;Peces;PezOseo;Hyporthodus niveatus;Mero gallina;Mediano
Caribe;Peces;PezOseo;Hypostomus hondae;Coroncoro Cucha;Grande
Caribe;Peces;PezOseo;Hypostomus hondae;Coroncoro Cucha;Mediano
Caribe;Peces;PezOseo;Hypostomus hondae;Coroncoro Cucha;Revuelto
Caribe;Peces;PezOseo;Hypostomus wilsoni;Guacuco;Mediano
Caribe;Peces;PezOseo;Isopisthus parvipinnis;Corvineta alacorta, Brillantina;Grande
Caribe;Peces;PezOseo;Isopisthus parvipinnis;Corvineta alacorta, Brillantina;Pequeño
Caribe;Peces;PezOseo;Isopisthus parvipinnis;Corvineta alacorta, Brillantina;Revuelto
Caribe;Peces;PezOseo;Istiophorus platypterus;Pez vela del Atlantico y del Pacifico;Grande
Caribe;Peces;PezOseo;Istiophorus platypterus;Pez vela del Atlantico y del Pacifico;Mediano
Caribe;Peces;PezOseo;Istiophorus platypterus;Pez vela del Atlantico y del Pacifico;Pequeño
Caribe;Peces;PezOseo;Jenkinsia lamprotaenia;Sardineta;Pequeño
Caribe;Peces;PezOseo;Joturus pichardi;Besote;Grande
Caribe;Peces;PezOseo;Joturus pichardi;Besote;Mediano
Caribe;Peces;PezOseo;Joturus pichardi;Besote;Varios tamaños
Caribe;Peces;PezOseo;Kajikia albida;Aguja blanca;Grande
Caribe;Peces;PezOseo;Kajikia albida;Aguja blanca;Mediano
Caribe;Peces;PezOseo;Katsuwonus pelamis;Atún barrilete;Grande
Caribe;Peces;PezOseo;Katsuwonus pelamis;Atún barrilete;Mediano
Caribe;Peces;PezOseo;Katsuwonus pelamis;Atún barrilete;Pequeño
Caribe;Peces;PezOseo;Katsuwonus pelamis;Atún barrilete;Revuelto
Caribe;Peces;PezOseo;Kyphosus sectatrix;Chopa gris;Grande
Caribe;Peces;PezOseo;Kyphosus sectatrix;Chopa gris;Mediano
Caribe;Peces;PezOseo;Kyphosus sectatrix;Chopa gris;Pequeño
Caribe;Peces;PezOseo;Kyphosus sectatrix;Chopa gris;Revuelto
Caribe;Peces;PezOseo;Kyphosus sectatrix;Chopa gris;Varios tamaños
Caribe;Peces;PezOseo;Kyphosus vaigiens;Chopa amarilla;Grande
Caribe;Peces;PezOseo;Kyphosus vaigiens;Chopa amarilla;Mediano
Caribe;Peces;PezOseo;Kyphosus vaigiens;Chopa amarilla;Pequeño
Caribe;Peces;PezOseo;Lachnolaimus maximus;Pargo pluma;Grande
Caribe;Peces;PezOseo;Lachnolaimus maximus;Pargo pluma;Mediano
Caribe;Peces;PezOseo;Lachnolaimus maximus;Pargo pluma;Pequeño
Caribe;Peces;PezOseo;Lachnolaimus maximus;Pargo pluma;Revuelto
Caribe;Peces;PezOseo;Lactophrys trigonus;Pez cofre;Grande
Caribe;Peces;PezOseo;Lactophrys trigonus;Pez cofre;Mediano
Caribe;Peces;PezOseo;Lactophrys trigonus;Pez cofre;Pequeño
Caribe;Peces;PezOseo;Lactophrys trigonus;Pez cofre;Revuelto
Caribe;Peces;PezOseo;Lagocephalus laevigatus;Sapo cabezón;Grande
Caribe;Peces;PezOseo;Lagocephalus laevigatus;Sapo cabezón;Mediano
Caribe;Peces;PezOseo;Lagocephalus laevigatus;Sapo cabezón;Pequeño
Caribe;Peces;PezOseo;Lagocephalus laevigatus;Sapo cabezón;Revuelto
Caribe;Peces;PezOseo;Lampris megalopsis;Opa manchada;Grande
Caribe;Peces;PezOseo;Lampris megalopsis;Opa manchada;Mediano
Caribe;Peces;PezOseo;Larimus breviceps;Boquita sábalo, Melito;Grande
Caribe;Peces;PezOseo;Larimus breviceps;Boquita sábalo, Melito;Mediano
Caribe;Peces;PezOseo;Larimus breviceps;Boquita sábalo, Melito;Pequeño
Caribe;Peces;PezOseo;Larimus breviceps;Boquita sábalo, Melito;Ranfaña
Caribe;Peces;PezOseo;Larimus breviceps;Boquita sábalo, Melito;Revuelto
Caribe;Moluscos;Caracol;Lobatus gigas;Caracol pala;Mediano
Caribe;Moluscos;Caracol;Lobatus gigas;Caracol pala;Pequeño
Caribe;Moluscos;Caracol;Lobatus gigas;Caracol pala;Revuelto
Caribe;Moluscos;Caracol;Lobatus gigas;Caracol pala;Varios tamaños
Caribe;Peces;PezOseo;Lobotes surinamensis;Dormilona;Grande
Caribe;Peces;PezOseo;Lobotes surinamensis;Dormilona;Mediano
Caribe;Peces;PezOseo;Lobotes surinamensis;Dormilona;Pequeño
Caribe;Peces;PezOseo;Lobotes surinamensis;Dormilona;Revuelto
Caribe;Peces;PezOseo;Lobotes surinamensis;Dormilona;Varios tamaños
Caribe;Peces;PezOseo;Lutjanus analis;Pargo palmero;Grande
Caribe;Peces;PezOseo;Lutjanus analis;Pargo palmero;Mediano
Caribe;Peces;PezOseo;Lutjanus analis;Pargo palmero;Pequeño
Caribe;Peces;PezOseo;Lutjanus analis;Pargo palmero;Revuelto
Caribe;Peces;PezOseo;Lutjanus analis;Pargo palmero;Varios tamaños
Caribe;Peces;PezOseo;Lutjanus apodus;Pargo aleta amarilla, Pargo chino;Grande
Caribe;Peces;PezOseo;Lutjanus apodus;Pargo aleta amarilla, Pargo chino;Mediano
Caribe;Peces;PezOseo;Lutjanus apodus;Pargo aleta amarilla, Pargo chino;Pequeño
Caribe;Peces;PezOseo;Lutjanus apodus;Pargo aleta amarilla, Pargo chino;Revuelto
Caribe;Peces;PezOseo;Lutjanus apodus;Pargo aleta amarilla, Pargo chino;Varios tamaños
Caribe;Peces;PezOseo;Lutjanus buccanella;Pargo orejita negra, Pargo sesi;Grande
Caribe;Peces;PezOseo;Lutjanus buccanella;Pargo orejita negra, Pargo sesi;Mediano
Caribe;Peces;PezOseo;Lutjanus buccanella;Pargo orejita negra, Pargo sesi;Pequeño
Caribe;Peces;PezOseo;Lutjanus buccanella;Pargo orejita negra, Pargo sesi;Revuelto
Caribe;Peces;PezOseo;Lutjanus cyanopterus;Pargo dientón;Grande
Caribe;Peces;PezOseo;Lutjanus cyanopterus;Pargo dientón;Mediano
Caribe;Peces;PezOseo;Lutjanus cyanopterus;Pargo dientón;Pequeño
Caribe;Peces;PezOseo;Lutjanus cyanopterus;Pargo dientón;Revuelto
Caribe;Peces;PezOseo;Lutjanus griseus;Pargo mulato, Pargo manglero;Grande
Caribe;Peces;PezOseo;Lutjanus griseus;Pargo mulato, Pargo manglero;Mediano
Caribe;Peces;PezOseo;Lutjanus griseus;Pargo mulato, Pargo manglero;Pequeño
Caribe;Peces;PezOseo;Lutjanus griseus;Pargo mulato, Pargo manglero;Revuelto
Caribe;Peces;PezOseo;Lutjanus jocu;Pargo perro;Grande
Caribe;Peces;PezOseo;Lutjanus jocu;Pargo perro;Mediano
Caribe;Peces;PezOseo;Lutjanus jocu;Pargo perro;Pequeño
Caribe;Peces;PezOseo;Lutjanus jocu;Pargo perro;Revuelto
Caribe;Peces;PezOseo;Lutjanus mahogoni;Pargo ojo de gallo, Pargo ojón;Grande
Caribe;Peces;PezOseo;Lutjanus mahogoni;Pargo ojo de gallo, Pargo ojón;Mediano
Caribe;Peces;PezOseo;Lutjanus mahogoni;Pargo ojo de gallo, Pargo ojón;Pequeño
Caribe;Peces;PezOseo;Lutjanus mahogoni;Pargo ojo de gallo, Pargo ojón;Revuelto
Caribe;Peces;PezOseo;Lutjanus purpureus;Pargo rojo;Grande
Caribe;Peces;PezOseo;Lutjanus purpureus;Pargo rojo;Mediano
Caribe;Peces;PezOseo;Lutjanus purpureus;Pargo rojo;Pequeño
Caribe;Peces;PezOseo;Lutjanus purpureus;Pargo rojo;Revuelto
Caribe;Peces;PezOseo;Lutjanus purpureus;Pargo rojo;Varios tamaños
Caribe;Peces;PezOseo;Lutjanus spp.;Pargos;Grande
Caribe;Peces;PezOseo;Lutjanus spp.;Pargos;Mediano
Caribe;Peces;PezOseo;Lutjanus spp.;Pargos;Pequeño
Caribe;Peces;PezOseo;Lutjanus spp.;Pargos;Revuelto
Caribe;Peces;PezOseo;Lutjanus synagris;Pargo rayado, Pargo chino;Grande
Caribe;Peces;PezOseo;Lutjanus synagris;Pargo rayado, Pargo chino;Mediano
Caribe;Peces;PezOseo;Lutjanus synagris;Pargo rayado, Pargo chino;Pequeño
Caribe;Peces;PezOseo;Lutjanus synagris;Pargo rayado, Pargo chino;Revuelto
Caribe;Peces;PezOseo;Lutjanus synagris;Pargo rayado, Pargo chino;Varios tamaños
Caribe;Peces;PezOseo;Lutjanus vivanus;Pargo ojo amarillo;Grande
Caribe;Peces;PezOseo;Lutjanus vivanus;Pargo ojo amarillo;Mediano
Caribe;Peces;PezOseo;Lutjanus vivanus;Pargo ojo amarillo;Pequeño
Caribe;Peces;PezOseo;Lutjanus vivanus;Pargo ojo amarillo;Revuelto
Caribe;Peces;PezOseo;Macrodon ancylodon;Pescadilla real, María Angola;Grande
Caribe;Peces;PezOseo;Macrodon ancylodon;Pescadilla real, María Angola;Mediano
Caribe;Peces;PezOseo;Macrodon ancylodon;Pescadilla real, María Angola;Pequeño
Caribe;Peces;PezOseo;Macrodon ancylodon;Pescadilla real, María Angola;Revuelto
Caribe;Crustáceos;Jaiba;Maguimithrax spinosissimus;Centolla;Grande
Caribe;Crustáceos;Jaiba;Maguimithrax spinosissimus;Centolla;Mediano
Caribe;Crustáceos;Jaiba;Maguimithrax spinosissimus;Centolla;Pequeño
Caribe;Crustáceos;Jaiba;Maguimithrax spinosissimus;Centolla;Varios tamaños
Caribe;Peces;PezOseo;Makaira nigricans;Marlin, Marlin azul;Grande
Caribe;Peces;PezOseo;Makaira nigricans;Marlin, Marlin azul;Mediano
Caribe;Peces;PezOseo;Makaira nigricans;Marlin, Marlin azul;Pequeño
Caribe;Peces;PezOseo;Megaleporinus muyscorum;Moino;Grande
Caribe;Peces;PezOseo;Megaleporinus muyscorum;Moino;Mediano
Caribe;Peces;PezOseo;Megaleporinus muyscorum;Moino;Pequeño
Caribe;Peces;PezOseo;Megaleporinus muyscorum;Moino;Revuelto
Caribe;Peces;PezOseo;Megaleporinus muyscorum;Moino;Varios tamaños
Caribe;Peces;PezOseo;Megalops atlanticus;Sábalo;Grande
Caribe;Peces;PezOseo;Megalops atlanticus;Sábalo;Mediano
Caribe;Peces;PezOseo;Megalops atlanticus;Sábalo;Pequeño
Caribe;Peces;PezOseo;Megalops atlanticus;Sábalo;Revuelto
Caribe;Peces;PezOseo;Megalops atlanticus;Sábalo;Varios tamaños
Caribe;Peces;PezOseo;Melichthys niger;Cachúa negra;Pequeño
Caribe;Peces;PezOseo;Melichthys niger;Cachúa negra;Revuelto
Caribe;Moluscos;Caracol;Melongena melongena;Caracol copey;Grande
Caribe;Moluscos;Caracol;Melongena melongena;Caracol copey;Mediano
Caribe;Moluscos;Caracol;Melongena melongena;Caracol copey;Pequeño
Caribe;Moluscos;Caracol;Melongena melongena;Caracol copey;Revuelto
Caribe;Peces;PezOseo;Menticirrhus americanus;Coroncoro perro, Verrugato;Grande
Caribe;Peces;PezOseo;Menticirrhus americanus;Coroncoro perro, Verrugato;Mediano
Caribe;Peces;PezOseo;Menticirrhus americanus;Coroncoro perro, Verrugato;Pequeño
Caribe;Peces;PezOseo;Menticirrhus americanus;Coroncoro perro, Verrugato;Revuelto
Caribe;Peces;PezOseo;Menticirrhus littoralis;Coroncoro rayao, Lambe verrugato;Grande
Caribe;Peces;PezOseo;Menticirrhus littoralis;Coroncoro rayao, Lambe verrugato;Mediano
Caribe;Peces;PezOseo;Menticirrhus littoralis;Coroncoro rayao, Lambe verrugato;Pequeño
Caribe;Peces;PezOseo;Menticirrhus littoralis;Coroncoro rayao, Lambe verrugato;Revuelto
Caribe;Peces;PezOseo;Micropogonias furnieri;Corvina rayada;Grande
Caribe;Peces;PezOseo;Micropogonias furnieri;Corvina rayada;Mediano
Caribe;Peces;PezOseo;Micropogonias furnieri;Corvina rayada;Pequeño
Caribe;Peces;PezOseo;Micropogonias furnieri;Corvina rayada;Revuelto
Caribe;Peces;PezOseo;Mugil curema;Lisa anchoveta, Anchoveta;Grande
Caribe;Peces;PezOseo;Mugil curema;Lisa anchoveta, Anchoveta;Mediano
Caribe;Peces;PezOseo;Mugil curema;Lisa anchoveta, Anchoveta;Pequeño
Caribe;Peces;PezOseo;Mugil curema;Lisa anchoveta, Anchoveta;Revuelto
Caribe;Peces;PezOseo;Mugil incilis;Lisa rayada;Grande
Caribe;Peces;PezOseo;Mugil incilis;Lisa rayada;Mediano
Caribe;Peces;PezOseo;Mugil incilis;Lisa rayada;Pequeño
Caribe;Peces;PezOseo;Mugil incilis;Lisa rayada;Revuelto
Caribe;Peces;PezOseo;Mugil incilis;Lisa rayada;Varios tamaños
Caribe;Peces;PezOseo;Mugil liza;Lebranche, Soco;Grande
Caribe;Peces;PezOseo;Mugil liza;Lebranche, Soco;Mediano
Caribe;Peces;PezOseo;Mugil liza;Lebranche, Soco;Pequeño
Caribe;Peces;PezOseo;Mugil liza;Lebranche, Soco;Revuelto
Caribe;Peces;PezOseo;Mugil liza;Lebranche, Soco;Varios tamaños
Caribe;Peces;PezOseo;Mulloidichthys martinicus;Salmonete cola amarilla;Mediano
Caribe;Peces;PezOseo;Mulloidichthys martinicus;Salmonete cola amarilla;Pequeño
Caribe;Peces;PezOseo;Mulloidichthys martinicus;Salmonete cola amarilla;Revuelto
Caribe;Peces;PezOseo;Mycteroperca bonaci;Cherna bonaci, Mero cherna;Grande
Caribe;Peces;PezOseo;Mycteroperca bonaci;Cherna bonaci, Mero cherna;Mediano
Caribe;Peces;PezOseo;Mycteroperca bonaci;Cherna bonaci, Mero cherna;Pequeño
Caribe;Peces;PezOseo;Mycteroperca bonaci;Cherna bonaci, Mero cherna;Revuelto
Caribe;Peces;PezOseo;Mycteroperca bonaci;Cherna bonaci, Mero cherna;Varios tamaños
Caribe;Peces;PezOseo;Mycteroperca cidi;Cherna blanca;Pequeño
Caribe;Peces;PezOseo;Mycteroperca cidi;Cherna blanca;Revuelto
Caribe;Peces;PezOseo;Mycteroperca phenax;Cherna garopa;Revuelto
Caribe;Peces;PezOseo;Mycteroperca rubra;Cherna negra;Grande
Caribe;Peces;PezOseo;Mycteroperca rubra;Cherna negra;Mediano
Caribe;Peces;PezOseo;Mycteroperca rubra;Cherna negra;Pequeño
Caribe;Peces;PezOseo;Mycteroperca rubra;Cherna negra;Revuelto
Caribe;Peces;PezOseo;Mycteroperca tigris;Cherna gato;Revuelto
Caribe;Peces;PezOseo;Myripristis jacobus;Carajuelo manchado;Mediano
Caribe;Peces;PezOseo;Myripristis jacobus;Carajuelo manchado;Pequeño
Caribe;Peces;PezOseo;Myripristis jacobus;Carajuelo manchado;Revuelto
Caribe;Peces;PezOseo;Nebris microps;Corvina ojo chico;Grande
Caribe;Peces;PezOseo;Nebris microps;Corvina ojo chico;Mediano
Caribe;Peces;PezOseo;Nebris microps;Corvina ojo chico;Pequeño
Caribe;Peces;PezOseo;Nebris microps;Corvina ojo chico;Revuelto
Caribe;Peces;PezOseo;Nicholsina usta;Loro jabonero;Pequeño
Caribe;Peces;PezOseo;Notarius bonillai;Bagre de rio;Grande
Caribe;Peces;PezOseo;Notarius bonillai;Bagre de rio;Mediano
Caribe;Peces;PezOseo;Notarius bonillai;Bagre de rio;Pequeño
Caribe;Peces;PezOseo;Notarius bonillai;Bagre de rio;Revuelto
Caribe;Peces;PezOseo;Notarius grandicassis;Chivo longorio, Cobre;Grande
Caribe;Peces;PezOseo;Notarius grandicassis;Chivo longorio, Cobre;Mediano
Caribe;Peces;PezOseo;Notarius grandicassis;Chivo longorio, Cobre;Pequeño
Caribe;Peces;PezOseo;Notarius grandicassis;Chivo longorio, Cobre;Revuelto
Caribe;Peces;PezOseo;Notarius neogranatensi;Bagre mojiono;Grande
Caribe;Peces;PezOseo;Notarius neogranatensi;Bagre mojiono;Mediano
Caribe;Peces;PezOseo;Notarius neogranatensi;Bagre mojiono;Revuelto
Caribe;Moluscos;Pulpos/Calamares;Octopus sp.;Pulpo;Grande
Caribe;Moluscos;Pulpos/Calamares;Octopus sp.;Pulpo;Revuelto
Caribe;Moluscos;Pulpos/Calamares;Octopus vulgaris;Pulpo;Grande
Caribe;Moluscos;Pulpos/Calamares;Octopus vulgaris;Pulpo;Mediano
Caribe;Moluscos;Pulpos/Calamares;Octopus vulgaris;Pulpo;Pequeño
Caribe;Moluscos;Pulpos/Calamares;Octopus vulgaris;Pulpo;Revuelto
Caribe;Moluscos;Pulpos/Calamares;Octopus vulgaris;Pulpo;Varios tamaños
Caribe;Peces;PezOseo;Ocyurus chrysurus;Pargo rubia, Rubia;Grande
Caribe;Peces;PezOseo;Ocyurus chrysurus;Pargo rubia, Rubia;Mediano
Caribe;Peces;PezOseo;Ocyurus chrysurus;Pargo rubia, Rubia;Pequeño
Caribe;Peces;PezOseo;Ocyurus chrysurus;Pargo rubia, Rubia;Revuelto
Caribe;Peces;PezOseo;Ocyurus chrysurus;Pargo rubia, Rubia;Varios tamaños
Caribe;Peces;PezOseo;Oligoplites palometa;Meona, Palometa;Grande
Caribe;Peces;PezOseo;Oligoplites palometa;Meona, Palometa;Mediano
Caribe;Peces;PezOseo;Oligoplites palometa;Meona, Palometa;Pequeño
Caribe;Peces;PezOseo;Oligoplites saliens;Meona caspin, Siete cuero;Grande
Caribe;Peces;PezOseo;Oligoplites saliens;Meona caspin, Siete cuero;Mediano
Caribe;Peces;PezOseo;Oligoplites saliens;Meona caspin, Siete cuero;Pequeño
Caribe;Peces;PezOseo;Oligoplites saliens;Meona caspin, Siete cuero;Revuelto
Caribe;Peces;PezOseo;Oligoplites saurus;Meona, Siete cuero;Grande
Caribe;Peces;PezOseo;Oligoplites saurus;Meona, Siete cuero;Mediano
Caribe;Peces;PezOseo;Oligoplites saurus;Meona, Siete cuero;Pequeño
Caribe;Peces;PezOseo;Oligoplites saurus;Meona, Siete cuero;Revuelto
Caribe;Peces;PezOseo;Opisthonema oglinum;Machuelo, Chopa;Grande
Caribe;Peces;PezOseo;Opisthonema oglinum;Machuelo, Chopa;Mediano
Caribe;Peces;PezOseo;Opisthonema oglinum;Machuelo, Chopa;Pequeño
Caribe;Peces;PezOseo;Opisthonema oglinum;Machuelo, Chopa;Revuelto
Caribe;Peces;PezOseo;Oreochromis niloticus;Mojarra lora;Grande
Caribe;Peces;PezOseo;Oreochromis niloticus;Mojarra lora;Mediano
Caribe;Peces;PezOseo;Oreochromis niloticus;Mojarra lora;Pequeño
Caribe;Peces;PezOseo;Oreochromis niloticus;Mojarra lora;Revuelto
Caribe;Peces;PezOseo;Orthopristis ruber;Garrapetero;Revuelto
Caribe;Peces;PezOseo;Otros menudo;Otros menudo;Pequeño
Caribe;Peces;PezOseo;Pagrus pagrus;Sargo piedra;Grande
Caribe;Peces;PezOseo;Pagrus pagrus;Sargo piedra;Mediano
Caribe;Peces;PezOseo;Pagrus pagrus;Sargo piedra;Pequeño
Caribe;Crustáceos;Langosta;Panulirus argus;Langosta espinosa;Grande
Caribe;Crustáceos;Langosta;Panulirus argus;Langosta espinosa;Mediano
Caribe;Crustáceos;Langosta;Panulirus argus;Langosta espinosa;Pequeño
Caribe;Crustáceos;Langosta;Panulirus argus;Langosta espinosa;Revuelto
Caribe;Crustáceos;Langosta;Panulirus argus;Langosta espinosa;Varios tamaños
Caribe;Crustáceos;Langosta;Panulirus guttatus;Langosta punteada;Grande
Caribe;Crustáceos;Langosta;Panulirus guttatus;Langosta punteada;Mediano
Caribe;Crustáceos;Langosta;Panulirus guttatus;Langosta punteada;Pequeño
Caribe;Crustáceos;Langosta;Panulirus laevicauda;Cotorra;Grande
Caribe;Crustáceos;Langosta;Panulirus laevicauda;Cotorra;Mediano
Caribe;Crustáceos;Langosta;Panulirus laevicauda;Cotorra;Pequeño
Caribe;Crustáceos;Langosta;Panulirus laevicauda;Cotorra;Revuelto
Caribe;Peces;PezOseo;Paralonchurus brasiliensis;Lambe rayado;Pequeño
Caribe;Peces;PezOseo;Paralonchurus brasiliensis;Lambe rayado;Revuelto
Caribe;Peces;PezOseo;Paranthias furcifer;Cuna lucero;Mediano
Caribe;Crustáceos;Camaron;Penaeus monodon;Camarón tigre;Grande
Caribe;Crustáceos;Camaron;Penaeus monodon;Camarón tigre;Mediano
Caribe;Crustáceos;Camaron;Penaeus monodon;Camarón tigre;Pequeño
Caribe;Crustáceos;Camaron;Penaeus monodon;Camarón tigre;Revuelto
Caribe;Crustáceos;Camaron;Penaeus schmitti;Langostino;Grande
Caribe;Crustáceos;Camaron;Penaeus schmitti;Langostino;Mediano
Caribe;Crustáceos;Camaron;Penaeus schmitti;Langostino;Pequeño
Caribe;Crustáceos;Camaron;Penaeus schmitti;Langostino;Revuelto
Caribe;Peces;PezOseo;Peprilus paru;Palometa ojona;Grande
Caribe;Peces;PezOseo;Peprilus paru;Palometa ojona;Mediano
Caribe;Peces;PezOseo;Peprilus paru;Palometa ojona;Pequeño
Caribe;Peces;PezOseo;Peprilus paru;Palometa ojona;Revuelto
Caribe;Peces;PezOseo;Piaractus brachypomus;Cachama blanca;Grande
Caribe;Peces;PezOseo;Piaractus brachypomus;Cachama blanca;Mediano
Caribe;Peces;PezOseo;Piaractus brachypomus;Cachama blanca;Revuelto
Caribe;Peces;PezOseo;Plagioscion magdalenae;Pacora;Grande
Caribe;Peces;PezOseo;Plagioscion magdalenae;Pacora;Mediano
Caribe;Peces;PezOseo;Plagioscion magdalenae;Pacora;Pequeño
Caribe;Peces;PezOseo;Polydactylus octonemus;Barbul ochobarbas;Mediano
Caribe;Peces;PezOseo;Polydactylus octonemus;Barbul ochobarbas;Revuelto
Caribe;Peces;PezOseo;Polydactylus oligodon;Barbul siete barbas;Pequeño
Caribe;Peces;PezOseo;Polydactylus oligodon;Barbul siete barbas;Revuelto
Caribe;Peces;PezOseo;Polydactylus virginicus;Barbul marino, Nariz de manteca;Grande
Caribe;Peces;PezOseo;Polydactylus virginicus;Barbul marino, Nariz de manteca;Mediano
Caribe;Peces;PezOseo;Polydactylus virginicus;Barbul marino, Nariz de manteca;Pequeño
Caribe;Peces;PezOseo;Polydactylus virginicus;Barbul marino, Nariz de manteca;Revuelto
Caribe;Peces;PezOseo;Pomacanthus arcuatus;Isabelta amarilla, angel frances amarillo;Grande
Caribe;Peces;PezOseo;Pomacanthus arcuatus;Isabelta amarilla, angel frances amarillo;Mediano
Caribe;Peces;PezOseo;Pomacanthus arcuatus;Isabelta amarilla, angel frances amarillo;Pequeño
Caribe;Peces;PezOseo;Pomacanthus arcuatus;Isabelta amarilla, angel frances amarillo;Varios tamaños
Caribe;Peces;PezOseo;Pomacanthus paru;Isabelita gris, Angel frances gris;Grande
Caribe;Peces;PezOseo;Pomacanthus paru;Isabelita gris, Angel frances gris;Mediano
Caribe;Peces;PezOseo;Pomacanthus paru;Isabelita gris, Angel frances gris;Pequeño
Caribe;Peces;PezOseo;Pomacanthus paru;Isabelita gris, Angel frances gris;Revuelto
Caribe;Peces;PezOseo;Priacanthus arenatus;Ojo de plato, Cardenal, Ojona;Grande
Caribe;Peces;PezOseo;Priacanthus arenatus;Ojo de plato, Cardenal, Ojona;Mediano
Caribe;Peces;PezOseo;Priacanthus arenatus;Ojo de plato, Cardenal, Ojona;Pequeño
Caribe;Peces;PezOseo;Priacanthus arenatus;Ojo de plato, Cardenal, Ojona;Revuelto
Caribe;Peces;PezOseo;Pristipomoides aquilonaris;Panchito voraz;Mediano
Caribe;Peces;PezOseo;Pristipomoides aquilonaris;Panchito voraz;Pequeño
Caribe;Peces;PezOseo;Pristipomoides aquilonaris;Panchito voraz;Revuelto
Caribe;Peces;PezOseo;Prochilodus magdalenae;Bocachico;Grande
Caribe;Peces;PezOseo;Prochilodus magdalenae;Bocachico;Mediano
Caribe;Peces;PezOseo;Prochilodus magdalenae;Bocachico;Pequeño
Caribe;Peces;PezOseo;Prochilodus magdalenae;Bocachico;Revuelto
Caribe;Peces;PezOseo;Prochilodus magdalenae;Bocachico;Varios tamaños
Caribe;Peces;PezOseo;Pseudoplatystoma magdaleniatum;Bagre rayado;Mediano
Caribe;Peces;PezOseo;Pseudupeneus maculatus;Salmonete cola amarilla;Grande
Caribe;Peces;PezOseo;Pseudupeneus maculatus;Salmonete cola amarilla;Mediano
Caribe;Peces;PezOseo;Pseudupeneus maculatus;Salmonete cola amarilla;Pequeño
Caribe;Peces;PezOseo;Pseudupeneus maculatus;Salmonete cola amarilla;Revuelto
Caribe;Peces;PezOseo;Pterois volitans;Pez leon;Grande
Caribe;Peces;PezOseo;Pterois volitans;Pez leon;Mediano
Caribe;Peces;PezOseo;Pterois volitans;Pez leon;Pequeño
Caribe;Peces;PezOseo;Pterois volitans;Pez leon;Varios tamaños
Caribe;Peces;PezOseo;Rachycentron canadum;Cobia, Bacalao;Grande
Caribe;Peces;PezOseo;Rachycentron canadum;Cobia, Bacalao;Mediano
Caribe;Peces;PezOseo;Rachycentron canadum;Cobia, Bacalao;Pequeño
Caribe;Peces;PezOseo;Rachycentron canadum;Cobia, Bacalao;Revuelto
Caribe;Peces;PezOseo;Rhomboplites aurorubens;Pargo camaronero, Cunaro;Grande
Caribe;Peces;PezOseo;Rhomboplites aurorubens;Pargo camaronero, Cunaro;Mediano
Caribe;Peces;PezOseo;Rhomboplites aurorubens;Pargo camaronero, Cunaro;Pequeño
Caribe;Peces;PezOseo;Rhomboplites aurorubens;Pargo camaronero, Cunaro;Revuelto
Caribe;Peces;PezOseo;Rhonciscus crocro;Comegrano;Grande
Caribe;Peces;PezOseo;Rhonciscus crocro;Comegrano;Mediano
Caribe;Peces;PezOseo;Rhonciscus crocro;Comegrano;Pequeño
Caribe;Peces;PezOseo;Rhonciscus crocro;Comegrano;Revuelto
Caribe;Peces;PezOseo;Sarda sarda;Bonito Caribe;Grande
Caribe;Peces;PezOseo;Sarda sarda;Bonito Caribe;Mediano
Caribe;Peces;PezOseo;Sarda sarda;Bonito Caribe;Pequeño
Caribe;Peces;PezOseo;Sarda sarda;Bonito Caribe;Revuelto
Caribe;Peces;PezOseo;Sardinella aurita;Sardineta atlántica;Grande
Caribe;Peces;PezOseo;Sardinella aurita;Sardineta atlántica;Mediano
Caribe;Peces;PezOseo;Sardinella aurita;Sardineta atlántica;Pequeño
Caribe;Peces;PezOseo;Sardinella aurita;Sardineta atlántica;Revuelto
Caribe;Peces;PezOseo;Scarus coeruleus;Loro azul;Grande
Caribe;Peces;PezOseo;Scarus coeruleus;Loro azul;Mediano
Caribe;Peces;PezOseo;Scarus coeruleus;Loro azul;Pequeño
Caribe;Peces;PezOseo;Scarus coeruleus;Loro azul;Revuelto
Caribe;Peces;PezOseo;Scarus guacamaia;Lora;Grande
Caribe;Peces;PezOseo;Scarus guacamaia;Lora;Mediano
Caribe;Peces;PezOseo;Scarus guacamaia;Lora;Pequeño
Caribe;Peces;PezOseo;Scarus guacamaia;Lora;Revuelto
Caribe;Peces;PezOseo;Scarus taeniopterus;Loro listado;Revuelto
Caribe;Peces;PezOseo;Scarus vetula;Loro perico;Mediano
Caribe;Peces;PezOseo;Scarus vetula;Loro perico;Pequeño
